"1",1,5.1752938492282,5.67143875653188,10.0869609712841,1
"2",1,5.42137921365774,7.8217328993226,9.53570004375149,1
"3",1,5.02320808982283,4.5375340880177,11.7397128009046,1
"4",1,5.21867360903485,7.37213105627198,9.01433768440557,1
"5",1,5.1509676867973,6.73588771899507,9.85577198423196,1
"6",1,4.10244563185685,5.34824146405212,8.66421265877727,1
"7",1,4.52754862012611,6.78415012426264,9.61041798407445,1
"8",1,5.63280145360673,4.17937103328518,10.3312323974719,1
"9",1,5.15997935574221,5.28636871524518,10.8342878146589,1
"10",1,5.7261307422233,5.61378131226869,9.88707550280613,1
"11",1,4.80530895841291,7.43407958561253,10.1121884300528,1
"12",1,5.14777340225067,7.04456606560426,11.3098314015457,1
"13",1,5.19751624225995,6.61255270127487,8.82512870658096,1
"14",1,4.97636263237398,6.05420719345055,11.524480229262,1
"15",1,5.57378278937187,6.77174197145683,9.60124734478972,1
"16",1,4.30019157004346,4.2793025085573,8.52308919790547,1
"17",1,4.84837224421639,7.98274447201244,8.09226909784852,1
"18",1,5.0285816234677,6.02083753679468,8.84185739812084,1
"19",1,5.05385187782549,7.20109270470379,9.14111532260855,1
"20",1,4.6376884302352,6.27206491141947,9.58608534208943,1
"21",1,5.72910156188487,4.17343540539017,11.6392878188199,1
"22",1,4.92143118505226,7.14463697015791,11.5789502023174,1
"23",1,3.74229820986048,5.62875467571381,9.75045114655139,1
"24",1,5.56670555538612,5.93494146987282,9.19218348234704,1
"25",1,4.49319543741038,4.48036471229484,8.96808038021878,1
"26",1,5.00698423262937,5.4005825286193,9.40880813011296,1
"27",1,5.26540735977501,6.17234754160135,9.46032605461473,1
"28",1,4.7676828849049,5.36992730965339,8.82130097101499,1
"29",1,5.36623028718443,5.57068039497172,11.2957324298314,1
"30",1,5.69678224875005,7.54325367706189,10.9481412092968,1
"31",1,6.37516389813802,7.24935560311729,10.9933849827369,1
"32",1,5.24160827437954,4.74605096905181,8.83781533475844,1
"33",1,5.16155416204478,6.44735213481461,9.38896549439673,1
"34",1,4.50310457212382,6.84562010304554,9.24270597312429,1
"35",1,5.17012029834485,5.2930167458941,9.01764946040459,1
"36",1,4.36592293534817,4.95235756238938,10.2237834416196,1
"37",1,5.34110256605981,4.37655348654692,10.6777258422444,1
